client_id,method,cost,gain
106107,"{'emails': 2, 'calls': 2}",42.0,45584.60899034347
1658627,"{'emails': 2, 'calls': 2}",42.0,45562.30368715905
91749,"{'emails': 2, 'calls': 2}",42.0,33959.96718819321
1169471,"{'emails': 2, 'calls': 2}",42.0,39598.670439576716
1405856,"{'emails': 2, 'calls': 2}",42.0,45319.280694198234
1726640,"{'emails': 2, 'calls': 2}",42.0,33767.13844444874
517554,"{'emails': 2, 'calls': 2}",42.0,33676.40415314376
1915613,"{'emails': 2, 'calls': 2}",42.0,33663.4126509704
730155,"{'emails': 2, 'calls': 2}",42.0,45091.71864787366
163472,"{'emails': 2, 'calls': 2}",42.0,33632.56966162333
1234281,"{'emails': 2, 'calls': 2}",42.0,45053.037650597675
511962,"{'emails': 2, 'calls': 2}",42.0,33604.56755434565
1372020,"{'emails': 2, 'calls': 2}",42.0,39250.9217988498
349666,"{'emails': 2, 'calls': 2}",42.0,44827.57299803938
76793,"{'emails': 2, 'calls': 2}",42.0,39108.9156505917
271317,"{'emails': 2, 'calls': 2}",42.0,33417.877791585604
1423548,"{'emails': 2, 'calls': 2}",42.0,33397.6453740641
1464751,"{'emails': 2, 'calls': 2}",42.0,39049.471947980426
878889,"{'emails': 2, 'calls': 2}",42.0,33326.4074765676
694342,"{'emails': 2, 'calls': 2}",42.0,44626.086337835324
702888,"{'emails': 2, 'calls': 2}",42.0,38770.87211496881
345535,"{'emails': 2, 'calls': 2}",42.0,44386.14383333649
1219777,"{'emails': 2, 'calls': 2}",42.0,33108.11554409031
2071880,"{'emails': 2, 'calls': 2}",42.0,44354.571138134954
1959584,"{'emails': 2, 'calls': 2}",42.0,44342.83843543289
1571479,"{'emails': 2, 'calls': 2}",42.0,38549.66689644231
1073335,"{'emails': 2, 'calls': 2}",42.0,38512.840381308335
2205059,"{'emails': 2, 'calls': 2}",42.0,38505.34397161276
63290,"{'emails': 2, 'calls': 2}",42.0,32843.6600756124
645041,"{'emails': 2, 'calls': 2}",42.0,44010.85565629213
1883627,"{'emails': 2, 'calls': 2}",42.0,32829.21918244829
325331,"{'emails': 2, 'calls': 2}",42.0,32809.998353562405
1640730,"{'emails': 2, 'calls': 2}",42.0,38383.33998570756
549675,"{'emails': 2, 'calls': 2}",42.0,38341.258560002156
26661,"{'emails': 2, 'calls': 2}",42.0,43911.85761235639
441144,"{'emails': 2, 'calls': 2}",42.0,32755.448483745095
23100,"{'emails': 2, 'calls': 2}",42.0,32752.425096175102
1012620,"{'emails': 2, 'calls': 2}",42.0,43878.13484707213
1585772,"{'emails': 2, 'calls': 2}",42.0,38213.765359547986
1821055,"{'emails': 2, 'calls': 2}",42.0,32612.674601780465
1238943,"{'emails': 2, 'calls': 2}",42.0,32601.958147310153
1850878,"{'emails': 2, 'calls': 2}",42.0,43678.788272406346
159644,"{'emails': 2, 'calls': 2}",42.0,43655.343463867204
1110934,"{'emails': 2, 'calls': 2}",42.0,43655.0075394148
1782234,"{'emails': 2, 'calls': 2}",42.0,38111.42108060357
1043040,"{'emails': 2, 'calls': 2}",42.0,38079.104420509124
801680,"{'emails': 2, 'calls': 2}",42.0,43606.38114680909
2260903,"{'emails': 2, 'calls': 2}",42.0,32529.53286702665
1910840,"{'emails': 2, 'calls': 2}",42.0,43571.51433295253
1056862,"{'emails': 2, 'calls': 2}",42.0,43568.53348026854
4696,"{'emails': 2, 'calls': 2}",42.0,32484.866091746262
1828244,"{'emails': 2, 'calls': 2}",42.0,43534.74621559529
1500922,"{'emails': 2, 'calls': 2}",42.0,32412.402459460656
267660,"{'emails': 2, 'calls': 2}",42.0,43354.63100554382
1497814,"{'emails': 2, 'calls': 2}",42.0,43315.35282053544
1955600,"{'emails': 2, 'calls': 2}",42.0,32263.23871572598
575414,"{'emails': 2, 'calls': 2}",42.0,37743.88047999489
282205,"{'emails': 2, 'calls': 2}",42.0,43176.328218861694
736364,"{'emails': 2, 'calls': 2}",42.0,37665.210365379324
360673,"{'emails': 2, 'calls': 2}",42.0,37655.072308937386
1292640,"{'emails': 2, 'calls': 2}",42.0,32167.71259883454
2071323,"{'emails': 2, 'calls': 2}",42.0,37633.69707355844
1928178,"{'emails': 2, 'calls': 2}",42.0,32141.923991130196
1828052,"{'emails': 2, 'calls': 2}",42.0,37563.79988411952
133384,"{'emails': 2, 'calls': 2}",42.0,32049.294995708802
972461,"{'emails': 2, 'calls': 2}",42.0,42875.105786117274
1061798,"{'emails': 2, 'calls': 2}",42.0,42839.00729716689
2049122,"{'emails': 2, 'calls': 2}",42.0,31951.58088875252
1600227,"{'emails': 2, 'calls': 2}",42.0,31920.198648531266
545353,"{'emails': 2, 'calls': 2}",42.0,31914.86212823253
828304,"{'emails': 2, 'calls': 2}",42.0,31899.577282157035
755519,"{'emails': 2, 'calls': 2}",42.0,42730.12258970359
1927354,"{'emails': 2, 'calls': 2}",42.0,31854.369569102226
1319656,"{'emails': 2, 'calls': 2}",42.0,37246.29696425532
1715764,"{'emails': 2, 'calls': 2}",42.0,42623.25241297993
55137,"{'emails': 2, 'calls': 2}",42.0,31771.748432149085
1096357,"{'emails': 2, 'calls': 2}",42.0,42576.441224197966
1523348,"{'emails': 2, 'calls': 2}",42.0,42562.38719336221
1276554,"{'emails': 2, 'calls': 2}",42.0,31696.064278260612
1628050,"{'emails': 2, 'calls': 2}",42.0,37069.53448745332
1163492,"{'emails': 2, 'calls': 2}",42.0,42322.84017684742
1939150,"{'emails': 2, 'calls': 2}",42.0,36931.19686065561
979094,"{'emails': 2, 'calls': 2}",42.0,31529.722230869207
606891,"{'emails': 2, 'calls': 2}",42.0,42231.03778600332
636796,"{'emails': 2, 'calls': 2}",42.0,36857.62852246827
1777113,"{'emails': 2, 'calls': 2}",42.0,42211.65199269046
1160732,"{'emails': 2, 'calls': 2}",42.0,42082.51456278766
734583,"{'emails': 2, 'calls': 2}",42.0,42044.188618414715
795863,"{'emails': 2, 'calls': 2}",42.0,31316.41015410131
521232,"{'emails': 2, 'calls': 2}",42.0,36620.02691031165
130549,"{'emails': 2, 'calls': 2}",42.0,36611.577820963365
406145,"{'emails': 2, 'calls': 2}",42.0,41913.45883919496
535956,"{'emails': 2, 'calls': 2}",42.0,36509.21632858164
464351,"{'emails': 2, 'calls': 2}",42.0,31197.745205896943
317207,"{'emails': 2, 'calls': 2}",42.0,31181.511962950535
138242,"{'emails': 2, 'calls': 2}",42.0,36461.57209970259
1200377,"{'emails': 2, 'calls': 2}",42.0,41761.81088797226
41428,"{'emails': 2, 'calls': 2}",42.0,31098.613257383848
1394573,"{'emails': 2, 'calls': 2}",42.0,36294.10737627714
378189,"{'emails': 2, 'calls': 2}",42.0,30985.03279514554
947867,"{'emails': 2, 'calls': 2}",42.0,30909.60086108027
160781,"{'emails': 2, 'calls': 2}",42.0,36150.57914377542
577056,"{'emails': 2, 'calls': 2}",42.0,30835.56016269593
1056098,"{'emails': 2, 'calls': 2}",42.0,41258.42989379877
1320104,"{'emails': 2, 'calls': 2}",42.0,30755.258391479205
868013,"{'emails': 2, 'calls': 2}",42.0,41167.5372308073
200803,"{'emails': 2, 'calls': 2}",42.0,41160.59985464222
1172059,"{'emails': 2, 'calls': 2}",42.0,35913.711789457215
271918,"{'emails': 2, 'calls': 2}",42.0,30676.289377882276
1235437,"{'emails': 2, 'calls': 2}",42.0,30664.67058244426
879623,"{'emails': 2, 'calls': 2}",42.0,35764.584763346
1934466,"{'emails': 2, 'calls': 2}",42.0,30543.988618810028
1371799,"{'emails': 2, 'calls': 2}",42.0,30526.045425038697
664162,"{'emails': 2, 'calls': 2}",42.0,30479.956090042033
214751,"{'emails': 2, 'calls': 2}",42.0,40792.17113319841
1911392,"{'emails': 2, 'calls': 2}",42.0,35458.383701999286
798548,"{'emails': 2, 'calls': 2}",42.0,35436.03696794595
319093,"{'emails': 2, 'calls': 2}",42.0,35427.63799719623
378412,"{'emails': 2, 'calls': 2}",42.0,35361.419142326435
1920957,"{'emails': 2, 'calls': 2}",42.0,35311.14299467461
1795711,"{'emails': 2, 'calls': 2}",42.0,30150.657822450463
1939977,"{'emails': 2, 'calls': 2}",42.0,40301.950810276365
299463,"{'emails': 2, 'calls': 2}",42.0,35133.59735051777
628011,"{'emails': 2, 'calls': 2}",42.0,29963.881233558724
946576,"{'emails': 2, 'calls': 2}",42.0,29917.532274441484
1442632,"{'emails': 2, 'calls': 2}",42.0,29912.842499131493
1452140,"{'emails': 2, 'calls': 2}",42.0,40079.34864438079
55014,"{'emails': 2, 'calls': 2}",42.0,40064.001926628436
1933493,"{'emails': 2, 'calls': 2}",42.0,40054.01155299933
1877583,"{'emails': 2, 'calls': 2}",42.0,40032.57446444728
87696,"{'emails': 2, 'calls': 2}",42.0,29837.17961640626
1253452,"{'emails': 2, 'calls': 2}",42.0,29835.72626499769
145272,"{'emails': 2, 'calls': 2}",42.0,29826.271672938343
1819975,"{'emails': 2, 'calls': 2}",42.0,29822.075564110964
2265439,"{'emails': 2, 'calls': 2}",42.0,34878.96443679824
1946333,"{'emails': 2, 'calls': 2}",42.0,34857.82341411064
458364,"{'emails': 2, 'calls': 2}",42.0,34848.34565174906
1627628,"{'emails': 2, 'calls': 2}",42.0,39879.273300011235
1614115,"{'emails': 2, 'calls': 2}",42.0,34756.6717932497
2011450,"{'emails': 2, 'calls': 2}",42.0,29698.574078608726
682077,"{'emails': 2, 'calls': 2}",42.0,29685.7722288284
1506304,"{'emails': 2, 'calls': 2}",42.0,29653.077758982603
1492058,"{'emails': 2, 'calls': 2}",42.0,34676.78157312465
42339,"{'emails': 2, 'calls': 2}",42.0,39573.74254484891
454245,"{'emails': 2, 'calls': 2}",42.0,29477.17048890523
1309087,"{'emails': 2, 'calls': 2}",42.0,34472.55330098359
335696,"{'emails': 2, 'calls': 2}",42.0,39484.28030133661
1024918,"{'emails': 2, 'calls': 2}",42.0,29442.461148986415
149433,"{'emails': 2, 'calls': 2}",42.0,39409.76761569304
1325246,"{'emails': 2, 'calls': 2}",42.0,29385.188257542868
1311936,"{'emails': 2, 'calls': 2}",42.0,34371.820628946996
1411356,"{'emails': 2, 'calls': 2}",42.0,39367.1657425406
2150146,"{'emails': 2, 'calls': 2}",42.0,34291.27594691368
1488213,"{'emails': 2, 'calls': 2}",42.0,29296.93180115037
2140562,"{'emails': 2, 'calls': 2}",42.0,34252.147637316804
1072047,"{'emails': 2, 'calls': 2}",42.0,39203.83409791227
296199,"{'emails': 2, 'calls': 2}",42.0,29214.801353266805
1207268,"{'emails': 2, 'calls': 2}",42.0,29206.423773771076
1865669,"{'emails': 2, 'calls': 2}",42.0,34133.67254817615
2082160,"{'emails': 2, 'calls': 2}",42.0,34098.14449449402
1608313,"{'emails': 2, 'calls': 2}",42.0,29122.220537376146
1679880,"{'emails': 2, 'calls': 2}",42.0,38990.65684259352
574461,"{'emails': 2, 'calls': 2}",42.0,38960.45959571247
1953802,"{'emails': 2, 'calls': 2}",42.0,29053.643287686875
79921,"{'emails': 2, 'calls': 2}",42.0,33941.518427022624
1869871,"{'emails': 2, 'calls': 2}",42.0,33933.70490403427
907689,"{'emails': 2, 'calls': 2}",42.0,38849.713141688146
1933156,"{'emails': 2, 'calls': 2}",42.0,33902.44389659207
63263,"{'emails': 2, 'calls': 2}",42.0,38788.78878814719
318938,"{'emails': 2, 'calls': 2}",42.0,38748.535475595694
2035682,"{'emails': 2, 'calls': 2}",42.0,28898.07068951985
1072447,"{'emails': 2, 'calls': 2}",42.0,33746.45648134526
374756,"{'emails': 2, 'calls': 2}",42.0,28827.64224682509
502068,"{'emails': 2, 'calls': 2}",42.0,28820.159668874538
1406235,"{'emails': 2, 'calls': 2}",42.0,38616.74708637162
1021255,"{'emails': 2, 'calls': 2}",42.0,28803.692812930363
964048,"{'emails': 2, 'calls': 2}",42.0,28778.341066197478
1539285,"{'emails': 2, 'calls': 2}",42.0,38554.56357548295
1057238,"{'emails': 2, 'calls': 2}",42.0,28714.463150319774
753474,"{'emails': 2, 'calls': 2}",42.0,33558.77643151385
1323849,"{'emails': 2, 'calls': 2}",42.0,38425.49279246573
2256067,"{'emails': 2, 'calls': 2}",42.0,28654.155768984794
2218948,"{'emails': 2, 'calls': 2}",42.0,33524.727068667
2171309,"{'emails': 2, 'calls': 2}",42.0,33513.301574599325
1639064,"{'emails': 2, 'calls': 2}",42.0,28617.561123751533
1627565,"{'emails': 2, 'calls': 2}",42.0,38351.800014201304
1677414,"{'emails': 2, 'calls': 2}",42.0,28596.221018596265
1789729,"{'emails': 2, 'calls': 2}",42.0,28561.214986146966
1577519,"{'emails': 2, 'calls': 2}",42.0,28546.58317734783
2014851,"{'emails': 2, 'calls': 2}",42.0,33378.09476827903
2054373,"{'emails': 2, 'calls': 2}",42.0,33374.33202472189
802878,"{'emails': 2, 'calls': 2}",42.0,33356.8608647493
1542373,"{'emails': 2, 'calls': 2}",42.0,38164.10541461104
2101589,"{'emails': 2, 'calls': 2}",42.0,33308.874056186425
1389323,"{'emails': 2, 'calls': 2}",42.0,33290.439291485105
597355,"{'emails': 2, 'calls': 2}",42.0,33215.4510605668
1710047,"{'emails': 2, 'calls': 2}",42.0,33205.81076032304
2168808,"{'emails': 2, 'calls': 2}",42.0,28256.242697211535
890078,"{'emails': 2, 'calls': 2}",42.0,28248.591387892553
2104680,"{'emails': 2, 'calls': 2}",42.0,33039.76732442618
891063,"{'emails': 2, 'calls': 2}",42.0,33017.02516542572
1098821,"{'emails': 2, 'calls': 2}",42.0,28206.250838733617
2187209,"{'emails': 2, 'calls': 2}",42.0,37796.12597974459
287028,"{'emails': 2, 'calls': 2}",42.0,28190.400242178985
27864,"{'emails': 2, 'calls': 2}",42.0,32914.46299645167
2129710,"{'emails': 2, 'calls': 2}",42.0,28105.152262072497
1962055,"{'emails': 2, 'calls': 2}",42.0,28101.022939213628
1683770,"{'emails': 2, 'calls': 2}",42.0,37545.24335228468
1830395,"{'emails': 2, 'calls': 2}",42.0,32742.230400340235
695540,"{'emails': 2, 'calls': 2}",42.0,27955.759270116894
1025297,"{'emails': 2, 'calls': 2}",42.0,37465.96393964111
1807762,"{'emails': 2, 'calls': 2}",42.0,37453.293010148736
1849128,"{'emails': 2, 'calls': 2}",42.0,37445.23563098779
837714,"{'emails': 2, 'calls': 2}",42.0,27925.254100517286
2152833,"{'emails': 2, 'calls': 2}",42.0,37414.13160373455
1927985,"{'emails': 2, 'calls': 2}",42.0,37393.256288095625
2046291,"{'emails': 2, 'calls': 2}",42.0,37328.51188805155
927250,"{'emails': 2, 'calls': 2}",42.0,32568.281779662848
254694,"{'emails': 2, 'calls': 2}",42.0,27823.40171764071
2243116,"{'emails': 2, 'calls': 2}",42.0,27806.651368293904
1213167,"{'emails': 2, 'calls': 2}",42.0,32528.832729429254
324900,"{'emails': 2, 'calls': 2}",42.0,32516.38910520818
399037,"{'emails': 2, 'calls': 2}",42.0,32481.57505180014
735295,"{'emails': 2, 'calls': 2}",42.0,32433.694436531303
2024114,"{'emails': 2, 'calls': 2}",42.0,32422.870030279188
1174089,"{'emails': 2, 'calls': 2}",42.0,32414.59017628573
1365251,"{'emails': 2, 'calls': 2}",42.0,32391.885464231098
974971,"{'emails': 2, 'calls': 2}",42.0,37097.36125960691
1248683,"{'emails': 2, 'calls': 2}",42.0,37092.171637171654
805616,"{'emails': 2, 'calls': 2}",42.0,37077.23876323591
1960184,"{'emails': 2, 'calls': 2}",42.0,27656.526752833888
1906491,"{'emails': 2, 'calls': 2}",42.0,32350.58970592784
1585911,"{'emails': 2, 'calls': 2}",42.0,32273.580644490503
1614636,"{'emails': 2, 'calls': 2}",42.0,36964.52603306161
572750,"{'emails': 2, 'calls': 2}",42.0,32268.406507479394
1401937,"{'emails': 2, 'calls': 2}",42.0,27535.080900651355
744320,"{'emails': 2, 'calls': 2}",42.0,32220.613870435507
600098,"{'emails': 2, 'calls': 2}",42.0,36900.50623199934
1539945,"{'emails': 2, 'calls': 2}",42.0,27460.45825300022
1037700,"{'emails': 2, 'calls': 2}",42.0,27448.37761902085
2021711,"{'emails': 2, 'calls': 2}",42.0,32114.604417525192
362470,"{'emails': 2, 'calls': 2}",42.0,32098.444917718836
367675,"{'emails': 2, 'calls': 2}",42.0,27421.180698592296
783783,"{'emails': 2, 'calls': 2}",42.0,36752.06900159104
1413548,"{'emails': 2, 'calls': 2}",42.0,36735.66208624659
1785411,"{'emails': 2, 'calls': 2}",42.0,27389.46004373196
2140043,"{'emails': 2, 'calls': 2}",42.0,36707.88896460711
1790677,"{'emails': 2, 'calls': 2}",42.0,36691.648395588905
2146507,"{'emails': 2, 'calls': 2}",42.0,27354.835474950032
262386,"{'emails': 2, 'calls': 2}",42.0,32000.67390680516
1263749,"{'emails': 2, 'calls': 2}",42.0,31999.113677376397
2231830,"{'emails': 2, 'calls': 2}",42.0,27311.41212736661
1303239,"{'emails': 2, 'calls': 2}",42.0,27283.53833772547
1821863,"{'emails': 2, 'calls': 2}",42.0,27255.602496290125
1034149,"{'emails': 2, 'calls': 2}",42.0,31886.384495925424
258615,"{'emails': 2, 'calls': 2}",42.0,31833.178156165515
512945,"{'emails': 2, 'calls': 2}",42.0,36410.433026275714
827024,"{'emails': 2, 'calls': 2}",42.0,27149.424594669836
502336,"{'emails': 2, 'calls': 2}",42.0,31707.706117455633
277438,"{'emails': 2, 'calls': 2}",42.0,36307.6655546128
1324123,"{'emails': 2, 'calls': 2}",42.0,31678.0871538547
182729,"{'emails': 2, 'calls': 2}",42.0,31562.051069973666
1074062,"{'emails': 2, 'calls': 2}",42.0,31550.381961567182
2160210,"{'emails': 2, 'calls': 2}",42.0,36131.44058288528
1155271,"{'emails': 2, 'calls': 2}",42.0,26940.08157862429
1220968,"{'emails': 2, 'calls': 2}",42.0,26897.841988250453
825720,"{'emails': 2, 'calls': 2}",42.0,31442.94247599634
41757,"{'emails': 2, 'calls': 2}",42.0,31441.648753290334
529930,"{'emails': 2, 'calls': 2}",42.0,35964.60654612283
1463843,"{'emails': 2, 'calls': 2}",42.0,35958.87053825594
828969,"{'emails': 2, 'calls': 2}",42.0,26823.35191523749
796047,"{'emails': 2, 'calls': 2}",42.0,31386.64450856186
973623,"{'emails': 2, 'calls': 2}",42.0,31356.285523078925
265716,"{'emails': 2, 'calls': 2}",42.0,35893.215292095076
1301396,"{'emails': 2, 'calls': 2}",42.0,31281.776082925222
1822674,"{'emails': 2, 'calls': 2}",42.0,31203.19260948251
147439,"{'emails': 2, 'calls': 2}",42.0,26602.731492159928
106421,"{'emails': 2, 'calls': 2}",42.0,35629.24290639694
1892186,"{'emails': 2, 'calls': 2}",42.0,31073.37903578475
1266037,"{'emails': 2, 'calls': 2}",42.0,26519.936692441806
1543691,"{'emails': 2, 'calls': 2}",42.0,30953.50448712224
441483,"{'emails': 2, 'calls': 2}",42.0,35449.57639367985
1494137,"{'emails': 2, 'calls': 2}",42.0,35444.256063941946
1678139,"{'emails': 2, 'calls': 2}",42.0,35424.406209594265
744237,"{'emails': 2, 'calls': 2}",42.0,30899.81550603186
1995452,"{'emails': 2, 'calls': 2}",42.0,26365.834431370396
1798750,"{'emails': 2, 'calls': 2}",42.0,35322.589514563755
509496,"{'emails': 2, 'calls': 2}",42.0,35305.56225972987
401524,"{'emails': 2, 'calls': 2}",42.0,30816.2221140684
1591128,"{'emails': 2, 'calls': 2}",42.0,35215.266437859864
781569,"{'emails': 2, 'calls': 2}",42.0,26260.58423276899
187789,"{'emails': 2, 'calls': 2}",42.0,30706.435608335112
1120794,"{'emails': 2, 'calls': 2}",42.0,35142.14107746324
60785,"{'emails': 2, 'calls': 2}",42.0,26203.99278630447
1951629,"{'emails': 2, 'calls': 2}",42.0,30635.50524922962
649883,"{'emails': 2, 'calls': 2}",42.0,30628.353468924244
399043,"{'emails': 2, 'calls': 2}",42.0,35022.37076455681
1343430,"{'emails': 2, 'calls': 2}",42.0,30571.413646892906
2133136,"{'emails': 2, 'calls': 2}",42.0,34944.16102487492
658232,"{'emails': 2, 'calls': 2}",42.0,30477.36342147545
1355021,"{'emails': 2, 'calls': 2}",42.0,26039.087579128292
590245,"{'emails': 2, 'calls': 2}",42.0,34893.43843691358
151543,"{'emails': 2, 'calls': 2}",42.0,30433.457007570163
692501,"{'emails': 2, 'calls': 2}",42.0,26006.591316558523
329728,"{'emails': 2, 'calls': 2}",42.0,30390.467522934203
478280,"{'emails': 2, 'calls': 2}",42.0,25955.173875426408
1102629,"{'emails': 2, 'calls': 2}",42.0,34722.80673193035
1695616,"{'emails': 2, 'calls': 2}",42.0,25897.76262478592
477461,"{'emails': 2, 'calls': 2}",42.0,34660.96277112398
1202124,"{'emails': 2, 'calls': 2}",42.0,34587.01139936518
232469,"{'emails': 2, 'calls': 2}",42.0,30176.04814836452
1819141,"{'emails': 2, 'calls': 2}",42.0,30092.96291902579
1672817,"{'emails': 2, 'calls': 2}",42.0,34406.052020779825
458286,"{'emails': 2, 'calls': 2}",42.0,30013.649718198165
447361,"{'emails': 2, 'calls': 2}",42.0,34256.344721513575
184897,"{'emails': 2, 'calls': 2}",42.0,29854.024994202427
218948,"{'emails': 2, 'calls': 2}",42.0,29755.665356930163
249813,"{'emails': 2, 'calls': 2}",42.0,25413.795911170364
1330924,"{'emails': 2, 'calls': 2}",42.0,29715.694109970886
270396,"{'emails': 2, 'calls': 2}",42.0,34031.493818948424
737575,"{'emails': 2, 'calls': 2}",42.0,25380.223865149146
612864,"{'emails': 2, 'calls': 2}",42.0,29698.51216741238
1250380,"{'emails': 2, 'calls': 2}",42.0,29679.31172402447
1775816,"{'emails': 2, 'calls': 2}",42.0,33966.89527269363
943303,"{'emails': 2, 'calls': 2}",42.0,25310.337661034995
1659387,"{'emails': 2, 'calls': 2}",42.0,25306.478782020968
521408,"{'emails': 2, 'calls': 2}",42.0,29577.172861359693
185100,"{'emails': 2, 'calls': 2}",42.0,33873.322465899524
2249020,"{'emails': 2, 'calls': 2}",42.0,29549.16329866071
1757228,"{'emails': 2, 'calls': 2}",42.0,33845.04178155827
1332006,"{'emails': 2, 'calls': 2}",42.0,33810.56196735628
1799045,"{'emails': 2, 'calls': 2}",42.0,25221.54071163704
826397,"{'emails': 2, 'calls': 2}",42.0,33777.80812119521
1595739,"{'emails': 2, 'calls': 2}",42.0,33751.644363254534
2026161,"{'emails': 2, 'calls': 2}",42.0,33738.40271298623
1370527,"{'emails': 2, 'calls': 2}",42.0,29401.362531755294
63998,"{'emails': 2, 'calls': 2}",42.0,25100.785319317827
298105,"{'emails': 2, 'calls': 2}",42.0,33556.68239359426
534430,"{'emails': 2, 'calls': 2}",42.0,25004.142262557965
1036860,"{'emails': 2, 'calls': 2}",42.0,29259.23241223718
1038801,"{'emails': 2, 'calls': 2}",42.0,33498.17444132824
332080,"{'emails': 2, 'calls': 2}",42.0,33494.85276905094
109269,"{'emails': 2, 'calls': 2}",42.0,33483.96909176187
284726,"{'emails': 2, 'calls': 2}",42.0,24974.931545631345
1479507,"{'emails': 2, 'calls': 2}",42.0,29223.154722559226
324852,"{'emails': 2, 'calls': 2}",42.0,29217.49146075388
1100026,"{'emails': 2, 'calls': 2}",42.0,24967.41551401327
635846,"{'emails': 2, 'calls': 2}",42.0,33314.31352204169
835859,"{'emails': 2, 'calls': 2}",42.0,29071.45027488457
1871851,"{'emails': 2, 'calls': 2}",42.0,33284.090451674965
1380671,"{'emails': 2, 'calls': 2}",42.0,29039.411582712644
1397608,"{'emails': 2, 'calls': 2}",42.0,24809.614137021894
1590951,"{'emails': 2, 'calls': 2}",42.0,24804.139506937652
1367117,"{'emails': 2, 'calls': 2}",42.0,33191.63519098296
1171286,"{'emails': 2, 'calls': 2}",42.0,28973.52372174144
1954023,"{'emails': 2, 'calls': 2}",42.0,24703.662063504496
1686119,"{'emails': 2, 'calls': 2}",42.0,33027.54030960908
704834,"{'emails': 2, 'calls': 2}",42.0,24629.12448554765
1926115,"{'emails': 2, 'calls': 2}",42.0,32993.62549679
1456193,"{'emails': 2, 'calls': 2}",42.0,24581.179829535024
1774139,"{'emails': 2, 'calls': 2}",42.0,32918.811426320724
1433211,"{'emails': 2, 'calls': 2}",42.0,32916.293359532
1461700,"{'emails': 2, 'calls': 2}",42.0,28721.777767554915
620696,"{'emails': 2, 'calls': 2}",42.0,24530.524278337365
2136586,"{'emails': 2, 'calls': 2}",42.0,24529.821791202074
1445162,"{'emails': 2, 'calls': 2}",42.0,28667.57340838785
1079960,"{'emails': 2, 'calls': 2}",42.0,28662.74832250094
1700424,"{'emails': 2, 'calls': 2}",42.0,28649.075802321335
548552,"{'emails': 2, 'calls': 2}",42.0,28645.31191096444
396722,"{'emails': 2, 'calls': 2}",42.0,28640.441656620096
83526,"{'emails': 2, 'calls': 2}",42.0,24455.57888740683
2167177,"{'emails': 2, 'calls': 2}",42.0,24380.15628926299
2131974,"{'emails': 2, 'calls': 2}",42.0,24342.348365030157
1776745,"{'emails': 2, 'calls': 2}",42.0,24335.65412134558
474414,"{'emails': 2, 'calls': 2}",42.0,24314.18246717333
904166,"{'emails': 2, 'calls': 2}",42.0,28417.586439639595
1858179,"{'emails': 2, 'calls': 2}",42.0,24266.779001574072
1990737,"{'emails': 2, 'calls': 2}",42.0,32498.157013613396
1479161,"{'emails': 2, 'calls': 2}",42.0,32306.919175506624
217733,"{'emails': 2, 'calls': 2}",42.0,32303.681434091195
1767048,"{'emails': 2, 'calls': 2}",42.0,28199.85219831659
1504497,"{'emails': 2, 'calls': 2}",42.0,24035.503042870376
140858,"{'emails': 2, 'calls': 2}",42.0,28094.116548913662
511331,"{'emails': 2, 'calls': 2}",42.0,32171.159748154125
224778,"{'emails': 2, 'calls': 2}",42.0,28047.67823856989
2185858,"{'emails': 2, 'calls': 2}",42.0,23935.906328623554
1399163,"{'emails': 2, 'calls': 2}",42.0,23920.73621208738
1808509,"{'emails': 2, 'calls': 2}",42.0,27960.93978554295
1479235,"{'emails': 2, 'calls': 2}",42.0,27943.575050470852
794293,"{'emails': 2, 'calls': 2}",42.0,23868.94253500396
1780145,"{'emails': 2, 'calls': 2}",42.0,31991.418860829956
1335753,"{'emails': 2, 'calls': 2}",42.0,27913.005750635013
1962861,"{'emails': 2, 'calls': 2}",42.0,23850.258225893052
2036153,"{'emails': 2, 'calls': 2}",42.0,27821.369157075293
1085107,"{'emails': 2, 'calls': 2}",42.0,27818.18685597814
77070,"{'emails': 2, 'calls': 2}",42.0,31847.578561885308
2098147,"{'emails': 2, 'calls': 2}",42.0,31819.881930733485
1814865,"{'emails': 2, 'calls': 2}",42.0,27743.379346603495
1829566,"{'emails': 2, 'calls': 2}",42.0,23704.35485215624
61082,"{'emails': 2, 'calls': 2}",42.0,31768.476524403355
1131834,"{'emails': 2, 'calls': 2}",42.0,27669.132436550943
245350,"{'emails': 2, 'calls': 2}",42.0,23641.46767383572
497599,"{'emails': 2, 'calls': 2}",42.0,23633.75737089124
691374,"{'emails': 2, 'calls': 2}",42.0,23629.38528507751
711652,"{'emails': 2, 'calls': 2}",42.0,31638.89481559128
1510818,"{'emails': 2, 'calls': 2}",42.0,27609.99183395549
780678,"{'emails': 2, 'calls': 2}",42.0,27590.506495593327
1493373,"{'emails': 2, 'calls': 2}",42.0,23575.86827916255
1188323,"{'emails': 2, 'calls': 2}",42.0,23555.126076524903
158049,"{'emails': 2, 'calls': 2}",42.0,23550.450265336
1840102,"{'emails': 2, 'calls': 2}",42.0,27526.412190318577
474371,"{'emails': 2, 'calls': 2}",42.0,27519.420174799052
904499,"{'emails': 2, 'calls': 2}",42.0,31492.187120214232
1495874,"{'emails': 2, 'calls': 2}",42.0,23491.64302860982
2182235,"{'emails': 2, 'calls': 2}",42.0,23484.76023041147
2238068,"{'emails': 2, 'calls': 2}",42.0,27471.653861964143
